Nama Pemilik,Jenis Pemilik,Nomor Polisi,Provinsi,Alamat Pemilik,Nomor HP,Golongan,Jenis Plat,Tgl Transaksi Terakhir,Tgl Jatuh Tempo,Status Kendaraan,Status Kunjungan
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8530-NP,ACEH,JL. MERDEKA TIMUR NO. 03A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,8527878000,F,Kuning - Kendaraan Umum,2025-07-21,2026-01-17,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-9509-NP,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,823444555,F,Kuning - Kendaraan Umum,2025-04-30,2026-03-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8655-N,ACEH,JL. MERDEKA TIMUR NO.3A KEL UTEUNKOT,82532532532,F,Kuning - Kendaraan Umum,2025-02-12,2025-11-02,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8875-NH,ACEH,JL. MERDEKA TIMUR NO. 3-A KEL. UTEUENKOT KEC. MUARA DUA KOTA LHOK,0,F,Kuning - Kendaraan Umum,2025-04-22,2026-03-26,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8764-NP,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT,85206518303,F,Kuning - Kendaraan Umum,2025-07-25,2026-07-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8679-N,ACEH,JL. MERDEKA TIMUR NO. 03A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,85270150530,F,Kuning - Kendaraan Umum,2025-06-17,2026-05-24,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8736-N,ACEH,JL. MERDEKA TIMUR NO.03 A KEL. UTEUNKOT KEC. BANDA SAKTI KOTA LHO,82137998789,F,Kuning - Kendaraan Umum,2024-12-02,2025-11-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-1773-NB,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8116565465,EU,Kuning - Kendaraan Umum,2025-04-23,2026-04-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8694-N,ACEH,JL. MERDEKA TIMUR NO. 03 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOK,80000000000,F,Kuning - Kendaraan Umum,2024-11-25,2025-12-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7460-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8527878000,EU,Kuning - Kendaraan Umum,2025-07-09,2026-07-06,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8947-N,ACEH,JALAN MERDEKA TIMUR NO. 03 A GAMPONG UTEUNKOT KEC. MUARA DUA KOTA,85362853905,F,Kuning - Kendaraan Umum,2025-04-29,2026-03-17,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8569-NP,ACEH,JL MERDEKA TIMUR NO 3A KEL UTEUNKOT,85260121700,F,Kuning - Kendaraan Umum,2025-01-15,2025-12-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8964-N,ACEH,JALAN MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOK,81111111111,F,Kuning - Kendaraan Umum,2025-09-10,2026-04-28,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-1948-NB,ACEH,JL MERDEKA TIMUR NO 3A KEL UTEUNKOT,85200000000,EU,Kuning - Kendaraan Umum,2024-09-17,2025-10-10,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8622-NP,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,81111111111,F,Kuning - Kendaraan Umum,2025-02-10,2025-12-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8841-NP,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,85278780000,F,Kuning - Kendaraan Umum,2025-04-29,2026-06-15,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8681-NP,ACEH,JL MERDEKA TIMUR NO 3 A KEL. UTEUNKOT,80000000000,F,Kuning - Kendaraan Umum,2024-12-23,2026-02-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8799-N,ACEH,JL. MERDEKA TIMUR NO. 03 A GP. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,85206506333,F,Kuning - Kendaraan Umum,2024-06-26,2025-09-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-1774-NB,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8136542542,EU,Kuning - Kendaraan Umum,2025-06-12,2026-04-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8757-NP,ACEH,JL. MERDEKA TIMUR NO. 03 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOK,81212111111,F,Kuning - Kendaraan Umum,2024-12-16,2025-12-12,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7616-NB,ACEH,JLN.MERDEKA TIMUR NO.04-ACUNDAKEC. MUARA DUA KOTA LHOKSEUMAWE,85275570541,EU,Kuning - Kendaraan Umum,2025-09-03,2026-05-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7560-NB,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8126958035,F,Kuning - Kendaraan Umum,2025-04-30,2026-04-04,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8812-NP,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTENKOT KEC. MUARA DUA KOTA LHOKSE,8527878000,F,Kuning - Kendaraan Umum,2025-05-20,2026-01-11,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8863-NB,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,85260012700,F,Kuning - Kendaraan Umum,2025-11-25,2026-06-26,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8783-NH,ACEH,JL. MERDEKA TIMUR NO. 3-A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,8527878000,F,Kuning - Kendaraan Umum,2025-04-09,2026-03-31,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8859-N,ACEH,JALAN MERDEKA TIMUR NO.3A KEL. GP UTEUNKOT KEC. MUARA DUA KOTA LH,80000000000,F,Kuning - Kendaraan Umum,2024-10-24,2025-10-11,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7524-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,81111111111,EU,Kuning - Kendaraan Umum,2025-01-15,2026-01-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8921-NH,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,82368585210,F,Kuning - Kendaraan Umum,2025-11-25,2026-04-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8720-N,ACEH,JL. MERDEKA TIMUR NO. 03 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOK,8256565000,F,Kuning - Kendaraan Umum,2025-09-12,2026-04-24,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8940-NP,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,82396939010,F,Kuning - Kendaraan Umum,2025-01-21,2026-01-21,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7509-NL,ACEH,JL. MERDEKA TIMUR NO. 03 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOK,8136005245,EU,Kuning - Kendaraan Umum,2025-03-27,2026-03-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8737-N,ACEH,JL. MERDEKA TIMUR NO.03 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,80000000000,F,Kuning - Kendaraan Umum,2024-12-02,2025-11-30,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8533-NP,ACEH,JL. MERDEKA TIMUR NO. 03A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,82275350558,F,Kuning - Kendaraan Umum,2025-02-14,2026-02-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8649-N,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,85215452527,F,Kuning - Kendaraan Umum,2024-07-01,2025-08-11,LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8621-N,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,81265487445,F,Kuning - Kendaraan Umum,2024-10-30,2025-09-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-1845-NB,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,8126958034,DU,Kuning - Kendaraan Umum,2025-07-10,2026-02-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8572-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,81108075606,F,Kuning - Kendaraan Umum,2024-09-24,2025-09-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-1368-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL.UTEUNKOT KEC. MUARA DUA KOTA LHOKSEU,85278780000,DU,Kuning - Kendaraan Umum,2025-04-08,2026-03-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8723-N,ACEH,JL. MERDEKA TIMUR NO. 03 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOK,81235144746,F,Kuning - Kendaraan Umum,2025-01-20,2025-09-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7632-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,85260121700,EU,Kuning - Kendaraan Umum,2025-05-23,2026-01-24,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8714-KC,ACEH,TERMINAL KEUDE GEUDONG KEC. SAMUDERA KAB.ACEH UTARA,8527878000,F,Kuning - Kendaraan Umum,2025-12-30,2026-04-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8529-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,80000000000,F,Kuning - Kendaraan Umum,2025-01-03,2025-08-21,LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8636-N,ACEH,JL. MUTIARA XIII NO. 17C GP. ALUE AWE,82364088637,F,Kuning - Kendaraan Umum,2025-06-04,2026-05-04,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8518-NP,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,85260121700,F,Kuning - Kendaraan Umum,2025-11-24,2026-06-18,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8736-NP,ACEH,JL. MERDEKA BARAT NO.3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSEU,85260121700,F,Kuning - Kendaraan Umum,2024-11-18,2026-01-02,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8746-N,ACEH,JL. MERDEKA TIMUR NO.03 A KEL. GAMPONG UTEUNKOT,85270041848,F,Kuning - Kendaraan Umum,2025-01-30,2026-01-12,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7573-NB,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,85260121700,EU,Kuning - Kendaraan Umum,2025-07-08,2026-07-28,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7379-NB,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,811111111111,EU,Kuning - Kendaraan Umum,2025-05-08,2026-05-02,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8730-N,ACEH,JL. MERDEKA TIMUR NO.03 A KEL. GMPG UETUNKOT,85260121700,F,Kuning - Kendaraan Umum,2024-11-04,2025-11-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8783-N,ACEH,JL. MERDEKA TIMUR NO. 03A GAMPONG KEL. UTEUNKOT KEC. MUARA DUA KO,8126958034,F,Kuning - Kendaraan Umum,2025-10-22,2026-07-10,LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-1470-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL UTEUNKOT,85262121241,DU,Kuning - Kendaraan Umum,2024-11-08,2025-11-08,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8908-N,ACEH,JL. MERDEKA TIMUR NO. 03 A KEL. GAMPONG UTEUNKOT KEC. MUARA DUA K,85229381867,F,Kuning - Kendaraan Umum,2025-03-17,2026-01-20,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8638-N,ACEH,JL. MERDEKA TIMUR NO. 3 A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKS,8129077772,F,Kuning - Kendaraan Umum,2025-05-22,2026-05-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8721-NP,ACEH,JL. MERDEKA TIMUR NO. 3A KEL UTEUNKOT KEC. MUARA DUA KOTA LHOKSEU,8526415326541,F,Kuning - Kendaraan Umum,2025-08-14,2026-07-14,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-7306-N,ACEH,JL.MERDEKA TIMUR NO.03-A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,81111111111,EU,Kuning - Kendaraan Umum,2025-07-28,2026-07-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8961-NH,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT,85314456465,F,Kuning - Kendaraan Umum,2025-06-02,2026-06-04,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8609-NP,ACEH,JL MERDEKA TIMUR NO 3 A,8126021245,F,Kuning - Kendaraan Umum,2025-12-11,2026-04-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8968-NH,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8126958034,F,Kuning - Kendaraan Umum,2025-07-16,2026-04-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8971-N,ACEH,JL. MERDEKA TIMUR NO.3A DESA UTEUNKOT KEC. MUARA DUA KOTA LHOKSEU,81222221111,F,Kuning - Kendaraan Umum,2024-10-16,2025-08-15,LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8865-N,ACEH,"JL. MERDEKA TIMUR NO. 3 A, KEL. UTEUENKOT, KEC. MUARA DUA KOTA LH",8,F,Kuning - Kendaraan Umum,2025-06-12,2026-06-09,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8735-NH,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8,F,Kuning - Kendaraan Umum,2025-07-23,2026-07-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8535-NP,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,81360096004,F,Kuning - Kendaraan Umum,2025-07-31,2026-08-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8674-N,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8136532546,F,Kuning - Kendaraan Umum,2025-05-19,2026-04-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8650-N,ACEH,JL.MERDEKA TIMUR NO.3A KEL.UTEUNKOT KEC.MUARA DUA KOTA LHOKSEUMAW,8121211111,F,Kuning - Kendaraan Umum,2024-07-22,2025-08-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8838-NL,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8234567890,F,Kuning - Kendaraan Umum,2024-08-05,2025-08-15,LUNAS,BELUM DIKUNJUNGI
PT KHARISMA TRANS PERKASA,Perusahaan,BL-8733-NP,ACEH,JL. MERDEKA TIMUR NO. 3A KEL. UTEUNKOT KEC. MUARA DUA KOTA LHOKSE,8234567890,F,Kuning - Kendaraan Umum,2024-08-27,2025-08-09,LUNAS,BELUM DIKUNJUNGI
PT KHARISMA,Perusahaan,BL-8659-N,ACEH,JL. MUTIARA XIII NO. 17 C KEL. ALUE AWE KEC. MUARA DUA KOTA LHOKS,85260109693,F,Kuning - Kendaraan Umum,2025-04-16,2025-12-12,BELUM LUNAS,BELUM DIKUNJUNGI
PTKARINSA MAPERLINDO,Perusahaan,BL-6566-NAH,ACEH,JL.MEDAN-B.ACEH NO.65 MNS MESJID KEL.PANGGOI KEC. MUARA DUA KOTA,85278787000,C1,Hitam - Kendaraan Pribadi,2025-12-09,2026-04-07,BELUM LUNAS,BELUM DIKUNJUNGI
PT KARINSA MAPERLINDO,Perusahaan,BL-6858-NAH,ACEH,JL. MEDAN-B. ACEH NO. 65 KEL. MEUNASAH MESJID KEC. MUARA DUA KOTA,85360069530,C1,Hitam - Kendaraan Pribadi,2025-07-01,2026-07-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT KANEUBI RAHMAT RASEUKI,Perusahaan,BL-8635-N,ACEH,JL.PANGLIMA KAOM LR SAKTI DSN JEULEUPE UTEUN BAYI,85260121700,F,Hitam - Kendaraan Pribadi,2025-03-24,2026-03-31,BELUM LUNAS,BELUM DIKUNJUNGI
PTKANA INSANIMITRA,Perusahaan,BL-1582-NG,ACEH,JL.MERDEKA NO.10 GAMPONG KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUM,0,DP,Hitam - Kendaraan Pribadi,2025-03-17,2026-04-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT KANA INSANIMITRA,Perusahaan,BL-1799-NU,ACEH,JLN MERDEKA NO. 10 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8116702041,DP,Hitam - Kendaraan Pribadi,2025-08-04,2026-07-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT KANA INSANIMITRA,Perusahaan,BL-1920-NR,ACEH,JLN MERDEKA NO. 10 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8116702041,DP,Hitam - Kendaraan Pribadi,2025-08-06,2026-07-22,BELUM LUNAS,BELUM DIKUNJUNGI
PT KANA INSANIMITRA,Perusahaan,BL-1942-NU,ACEH,JLN MERDEKA NO.10 KEL KEUDE CUNDA KEC MUARA DUA KOTA LHOKSEUMAWE,8111111111,DP,Hitam - Kendaraan Pribadi,2025-08-25,2026-07-31,BELUM LUNAS,BELUM DIKUNJUNGI
PT KANA INSANIMITRA,Perusahaan,BL-1583-NG,ACEH,JL.MERDEKA NO.10 GAMPONG KEUDE CUNDA KEC. MUARA DUA KOTA LHOKSEUM,811111111,DP,Hitam - Kendaraan Pribadi,2025-10-15,2026-04-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT IRHAM JAYA,Perusahaan,BL-8463-NT,ACEH,JL. MAHARAJA NO. 74 DUSUN I KEL. KUTA BLANG KEC. BANDA SAKTI KOTA,85278780000,F,Hitam - Kendaraan Pribadi,2025-01-23,2026-01-19,BELUM LUNAS,BELUM DIKUNJUNGI
PT INDRA UTAMA ACEH,Perusahaan,BL-8267-KC,ACEH,JL. CUT MEUTIA NO. 10 LHOKSEUMAWE KEC. BANDA SAKTI KOTA LHOKSEUMA,0,DP,Hitam - Kendaraan Pribadi,2024-12-23,2025-09-11,BELUM LUNAS,BELUM DIKUNJUNGI
PT IMA MEUKAT RAYA,Perusahaan,BL-6828-KW,ACEH,JL. GEUREUDONG NO. 37 KOMPLEK PT. PIM KEC. DEWANTARA KAB. ACEH UT,0,C1,Hitam - Kendaraan Pribadi,2025-02-05,2026-02-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT HASANUL SADRI,Perusahaan,BL-8890-KC,ACEH,KEL. MEUNASAH ARON KEC. MUARA BATU KAB. ACEH UTARA,0,F,Kuning - Kendaraan Umum,2025-07-30,2026-02-01,BELUM LUNAS,BELUM DIKUNJUNGI
PT HASANUL SADRI,Perusahaan,BL-8770-KC,ACEH,KEL. MEUNASAH ARON KEC. MUARA BATU KAB. ACEH UTARA,822344565677,F,Kuning - Kendaraan Umum,2025-12-18,2026-05-09,BELUM LUNAS,BELUM DIKUNJUNGI
PT GENERAL AGROMESIN LESTARI,Perusahaan,BL-8239-NG,ACEH,JLN.B.ACEH-MEDAN DUSUN C ALUE SERIBU GP MEUNASAH PANGGOI KEC.MUAR,8520000000,DP,Hitam - Kendaraan Pribadi,2025-06-02,2026-06-02,BELUM LUNAS,BELUM DIKUNJUNGI
PT ENSEVAL PUTERA MEGATRADING TBK,Perusahaan,BL-1543-NR,ACEH,JLN. ELAK GAMPONG DS. JEULIKAT KEC. BLANG MANGAT KOTA LHOKSEUMAWE,811111111,DP,Hitam - Kendaraan Pribadi,2025-10-30,2026-08-01,LUNAS,BELUM DIKUNJUNGI
PT ENERGY MUTU PRATAMA,Perusahaan,BL-8982-NH,ACEH,JL. RANCUNG NO. 68-B DUSUN A KEL. BATUPHAT TIMUR KEC. MUARA SATU,85265212151,F,Kuning - Kendaraan Umum,2025-10-14,2026-04-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT DUNIA BARUSA,Perusahaan,BL-8154-NG,ACEH,JL MERDEKA NO.76 DESA MON GEUDONG KEC. BANDA SAKTI KOTA LHOKSEUMA,8,DP,Hitam - Kendaraan Pribadi,2025-01-03,2025-12-27,BELUM LUNAS,BELUM DIKUNJUNGI
PT DIAN PRATAMA DEWANTARA,Perusahaan,BL-8723-KU,ACEH,JL. MEDAN- BANDA ACEH KM. 225 DUSUN COT TUNONG KEC. DEWANTARA KAB,0,F,Kuning - Kendaraan Umum,2025-06-16,2026-06-16,BELUM LUNAS,BELUM DIKUNJUNGI
PT DIAN PRATAMA DEWANTARA,Perusahaan,BL-8853-NP,ACEH,DUSUN COT TUNONG KEL. ULEE REULEUNG KEC. DEWANTARA KAB. ACEH UTAR,8523658458,F,Hitam - Kendaraan Pribadi,2025-04-15,2026-03-23,BELUM LUNAS,BELUM DIKUNJUNGI
PT DARUSSALAM PERSADA,Perusahaan,BL-6935-NP,ACEH,JL. MALIKUSSALEH NO. 91A KAMPUNG JAWA KEC. BANDA SAKTI KOTA LHOKS,85655000000,C1,Kuning - Kendaraan Umum,2025-03-13,2026-03-13,BELUM LUNAS,BELUM DIKUNJUNGI
PT CITRA PASE INDAH,Perusahaan,BL-1869-NF,ACEH,JALAN MERDEKA BARAT NO. 01 DESA KUTA BLANG KEC. BANDA SAKTI KOTA,8,DP,Hitam - Kendaraan Pribadi,2024-12-18,2025-12-25,BELUM LUNAS,BELUM DIKUNJUNGI
PT CITRA BINTANG FAMILINDO,Perusahaan,BL-8264-NF,ACEH,JL. MERDEKA NO. 32 KEL. SIMPANG EMPAT KEC. BANDA SAKTI KOTA LHOKS,85260121700,F,Hitam - Kendaraan Pribadi,2024-09-20,2025-09-05,BELUM LUNAS,BELUM DIKUNJUNGI
PT CITRA BINTANG FAMILINDO,Perusahaan,BL-8570-N,ACEH,JL. MERDEKA NO. 32 KEL. SIMPANG EMPAT KEC. BANDA SAKTI KOTA LHOKS,81123467787,F,Kuning - Kendaraan Umum,2025-08-27,2026-07-15,LUNAS,BELUM DIKUNJUNGI
PT CITRA BINTANG FAMILINDO,Perusahaan,BL-8971-NP,ACEH,JL. MERDEKA NO. 32 KEL. SIMPANG EMPAT KEC. BANDA SAKTI KOTA LHOKS,85278780000,F,Kuning - Kendaraan Umum,2025-02-20,2026-01-20,LUNAS,BELUM DIKUNJUNGI
PT CITRA BINTANG FAMILINDO,Perusahaan,BL-8288-NF,ACEH,JL. MERDEKA NO. 32 KEL. SIMPANG EMPAT KEC. BANDA SAKTI KOTA LHOKS,81167542100,F,Hitam - Kendaraan Pribadi,2025-04-11,2026-01-02,BELUM LUNAS,BELUM DIKUNJUNGI
PT CITRA BINTANG FAMILINDO,Perusahaan,BL-8930-NB,ACEH,JL. MERDEKA NO. 32 KEC. BANDA SAKTI KOTA LHOKSEUMAWE,85362773716,F,Kuning - Kendaraan Umum,2026-01-07,2026-07-07,BELUM LUNAS,BELUM DIKUNJUNGI
